번호,사업장명,소재지전체주소,도로명전체주소,인허가일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,입소정원,자격소유인원수,총인원수,위치정보(X),위치정보(Y),인허가번호,상세영업상태명
1837,구립창신경로당,서울특별시 영등포구 신길동 89-197번지 ,,19960925,운영중,,,,,,,54,0,0,192918.141,445308.0379,3.18E+15,운영
1836,한강아파트경로당,서울특별시 영등포구 당산동4가 29번지 ,,19991104,운영중,,,,,,,26,0,0,191333.5361,447306.7782,3.18E+15,운영
1835,현대아파트경로당,서울특별시 영등포구 대림동 946-1번지 ,,19991209,운영중,,,,,,,34,0,0,191809.8593,443428.9573,3.18E+15,운영
1834,도림한라아파트경로당,서울특별시 영등포구 도림동 ,,19991021,운영중,,,,,,,0,0,0,,,3.18E+15,운영
1833,삼환아파트경로당,서울특별시 영등포구 영등포동8가 76-0001번지 ,,19991021,운영중,,,,,,,72,0,0,191540.8905,447472.601,3.18E+15,운영
1832,경남아파트경로당,서울특별시 영등포구 영등포동7가 46-0001번지 ,,19990529,운영중,,,,,,,27,0,0,191329.8165,446862.805,3.18E+15,운영
1831,현대3차아파트경로당,서울특별시 영등포구 대림동 608-1번지 ,,19980323,운영중,,,,,,,82,0,0,190700.4521,444818.1811,3.18E+15,운영
1830,구립양화경로당,서울특별시 영등포구 양평동6가 68번지 ,,19980106,운영중,,,,,,,40,0,0,190203.7235,448964.8825,3.18E+15,운영
1829,구립적십자경로당,서울특별시 영등포구 양평동3가 36번지 ,,19980706,운영중,,,,,,,34,0,0,189979.7788,447187.5807,3.18E+15,운영
1828,문래미원아파트경로당,서울특별시 영등포구 문래동6가 54번지 ,,19980409,운영중,,,,,,,22,0,0,189887.9285,446412.1312,3.18E+15,운영
1827,베어스타운아파트경로당,서울특별시 영등포구 문래동6가 38-1번지 ,,19980409,운영중,,,,,,,35,0,0,189784.9088,446328.213,3.18E+15,운영
1826,현대3차아파트경로당,서울특별시 영등포구 문래동5가 21번지 ,,19981117,운영중,,,,,,,33,0,0,189713.9851,445992.8508,3.18E+15,운영
1825,당산강변레미안아파트경로당,서울특별시 영등포구 당산동5가 376번지 ,,20080111,운영중,,,,,,,0,0,0,,,3.18E+15,운영
1824,당산2차효성타운경로당,서울특별시 영등포구 당산동5가 13번지 ,,20080111,운영중,,,,,,,0,0,0,191150.8776,447649.6387,3.18E+15,운영
1823,당산현대5차아파트경로당,서울특별시 영등포구 당산동4가 30-1번지 ,,20080111,운영중,,,,,,,0,0,0,191163.02,447493.2669,3.18E+15,운영
1822,문화경로당,서울특별시 영등포구 당산동3가 124번지 ,,20080111,운영중,,,,,,,0,0,0,190936.5659,447149.0994,3.18E+15,운영
1821,SH아파트경로당,서울특별시 영등포구 당산동3가 562번지 ,,20080111,운영중,,,,,,,0,0,0,191225.067,446890.4264,3.18E+15,운영
1820,코오롱아파트경로당,서울특별시 영등포구 당산동1가 9-1번지 ,,20080111,운영중,,,,,,,0,0,0,191024.652,446421.72,3.18E+15,운영
1819,대우아파트경로당,서울특별시 영등포구 당산동2가 16-1번지 ,,20080111,운영중,,,,,,,0,0,0,190472.883,446553.8796,3.18E+15,운영
1818,동부센트레빌경로당,서울특별시 영등포구 당산동3가 561번지 ,,20080111,운영중,,,,,,,0,0,0,191129.0066,446917.9782,3.18E+15,운영
1817,당산푸르지오경로당,서울특별시 영등포구 영등포동8가 91번지 ,,20080111,운영중,,,,,,,0,0,0,191651.7889,447538.8771,3.18E+15,운영
1816,현대프라자경로당,서울특별시 영등포구 영등포동5가 ,,20080111,운영중,,,,,,,0,0,0,,,3.18E+15,운영
